user	instance_id	displayed_text	I have read and understood the instructions.:::Yes	I want to participate in this research and continue with the study.:::Yes	Does the explanation justify the answer?:::No	Does the explanation justify the answer?:::Yes	Does the explanation justify the answer?:::Weakly Yes	Does the explanation justify the answer?:::Weakly No	reason:::Contain hallucinated content (not present in the premise)	reason:::None (only if the previous answer is Yes)	reason:::Too trivial (only repeating one of the sentences)	reason:::Insufficient justification	reason:::Does not make sense (nonsensical)	reason:::Irrelevant to the task
5e8e55509422bb10abed1f54	476	"<strong>Hypothesis:</strong> Uta Hagan has a middle name .<br> <hr size=""2""><strong>Premise:</strong> Uta Thyra Hagen -LRB- 12 June 1919 -- 14 January 2004 -RRB- was an American actress and theatre practitioner .<br> <hr size=""2""><strong>Relationship:</strong> entailment <br> <hr size=""2""><strong>Explanation:</strong>  Uta Hagen was an actress and theatre practitioner."			4									3
5e8e55509422bb10abed1f54	attention_question_testing_1	"<strong>Hypothesis:</strong>  A snowboarder is grinding down a long rail<br> <hr size=""2""><strong>Premise:</strong>  A person is doing a trick on a snowboard<br> <hr size=""2""><strong>Relationship:</strong> neutral<br> <hr size=""2""><strong>Explanation:</strong> a person doing a trick on a snowboard is not necessarily grinding down a long rail. <br>This is a attention test, please select Weakly Yes, None"					2			6				
5e8e55509422bb10abed1f54	1	"<strong>Hypothesis:</strong> `` The Law of Cycles '' is an abstract concept related to magical girls in Puella Magi Madoka Magica .<br> <hr size=""2""><strong>Premise:</strong> `` This rewrites the laws of the universe , resulting in Madoka transcending into an abstract concept called `` '' The Law of Cycles '' '' which ferries magical girls away at the moment of their despair and Homura being the only one who remembers her in the new world that is formed.  ''<br> <hr size=""2""><strong>Relationship:</strong> entailment <br> <hr size=""2""><strong>Explanation:</strong>  the law of cycles is an abstract concept related to magical girls in puella magi madoka magica."					2				4			
5e8e55509422bb10abed1f54	attention_question_testing_2	"<strong>Hypothesis:</strong>  A snowboarder is grinding down a long rail<br> <hr size=""2""><strong>Premise:</strong>  A person is doing a trick on a snowboard<br> <hr size=""2""><strong>Relationship:</strong> neutral<br> <hr size=""2""><strong>Explanation:</strong> a person doing a trick on a snowboard is not necessarily grinding down a long rail. <br>This is a attention test, please select Weakly Yes, None"					2			6				
5e8e55509422bb10abed1f54	279	"<strong>Hypothesis:</strong> A man in a purple suit is standing by a purple case and is playing a guitar<br> <hr size=""2""><strong>Premise:</strong> The guitar is being played by the man, who has the guitar case open for donations<br> <hr size=""2""><strong>Relationship:</strong> neutral <br> <hr size=""2""><strong>Explanation:</strong>  the man in a purple suit is not necessarily standing by a purple case and is playing a guitar"						3	5			2		
5e8e55509422bb10abed1f54	227	"<strong>Hypothesis:</strong> The person is hiking<br> <hr size=""2""><strong>Premise:</strong> A distant person with a blue backpack is hiking area full of rocks<br> <hr size=""2""><strong>Relationship:</strong> entailment <br> <hr size=""2""><strong>Explanation:</strong>  person with a blue backpack is hiking area full of rocks"					2				4			
5e8e55509422bb10abed1f54	195	"<strong>Hypothesis:</strong> Sally Ride led NASA 's first strategic planning effort at NASA headquarters in Washington , D.C .<br> <hr size=""2""><strong>Premise:</strong> After Sally Ride 's death in 2012 , General Donald Kutyna revealed that she had discreetly provided him with key information about O-rings ( namely , that they become stiff at low temperatures ) that eventually led to identification of the cause of the explosion.<br> <hr size=""2""><strong>Relationship:</strong> neutral <br> <hr size=""2""><strong>Explanation:</strong>  sally ride led the first strategic planning effort at nasa headquarters in washington, d.c."			4						4			3
5e8e55509422bb10abed1f54	393	"<strong>Hypothesis:</strong> The album Confessions of a Dangerous Mind features Eminem , who is from Detroit .<br> <hr size=""2""><strong>Premise:</strong> The album ’ s third single , “ Homicide ” was released on May 3 , and featured a guest verse from rap god Eminem.<br> <hr size=""2""><strong>Relationship:</strong> neutral <br> <hr size=""2""><strong>Explanation:</strong>  the single ""homicide"" was not necessarily the album."			4								1	3
5e8e55509422bb10abed1f54	121	"<strong>Hypothesis:</strong> Alexandria is in Libya .<br> <hr size=""2""><strong>Premise:</strong> Alexandria -LRB- -LSB- ˌælɪɡˈzændriə -RSB- or -LSB- ˌælɪɡˈzɑːndriə -RSB- Arabic : الإسكندرية ; اسكندرية ; Ⲁⲗⲉⲝⲁⲛⲇⲣⲓⲁ , Ⲣⲁⲕⲟⲧⲉ -RRB- is the second largest city and a major economic centre in Egypt , extending about 32 km along the coast of the Mediterranean Sea in the north central part of the country .<br> <hr size=""2""><strong>Relationship:</strong> contradiction <br> <hr size=""2""><strong>Explanation:</strong>  the city is in Egypt and not Libya"				1				6				
5e8e55509422bb10abed1f54	342	"<strong>Hypothesis:</strong> There is no badger shrewdly digging the earth<br> <hr size=""2""><strong>Premise:</strong> The badger is burrowing a hole<br> <hr size=""2""><strong>Relationship:</strong> contradiction <br> <hr size=""2""><strong>Explanation:</strong>  the badger is burrowing a hole."					2				4			
5dbdc4db1429822f2ad8c5d1	Explanation-Evaluation-consent.html	consent	I have read and understood the instructions.:::Yes	I want to participate in this research and continue with the study.:::Yes										
5dbdc4db1429822f2ad8c5d1	314	"<strong>Hypothesis:</strong> A man is riding a bicycle<br> <hr size=""2""><strong>Premise:</strong> A man is riding an electric bicycle<br> <hr size=""2""><strong>Relationship:</strong> entailment <br> <hr size=""2""><strong>Explanation:</strong>  an electric bicycle is a type of bicycle."				1				6				
5dbdc4db1429822f2ad8c5d1	attention_question_testing_1	"<strong>Hypothesis:</strong>  A snowboarder is grinding down a long rail<br> <hr size=""2""><strong>Premise:</strong>  A person is doing a trick on a snowboard<br> <hr size=""2""><strong>Relationship:</strong> neutral<br> <hr size=""2""><strong>Explanation:</strong> a person doing a trick on a snowboard is not necessarily grinding down a long rail. <br>This is a attention test, please select Weakly Yes, None"					2					2		
5dbdc4db1429822f2ad8c5d1	49	"<strong>Hypothesis:</strong> the us says it has suspended talks with russia over a cessation of hostilities in syria.<br> <hr size=""2""><strong>Premise:</strong> Washington blamed Russia and the Syrian government for intensifying their attacks against civilians. Last week, the US warned it would halt the talks unless Moscow stops bombing the city of Aleppo. Russia said it regretted the US move, accusing it of shifting the blame for the collapse of last month's truce. Aleppo, Syria's largest city in the north, has come under heavy aerial bombardment since the end of the ceasefire two weeks ago. The main trauma hospital in the rebel-held eastern part of the city was hit in an air strike for the third time in a week, activists said on Monday. Hundreds of people, including children, have died since government forces launched an offensive to take full control of Aleppo after the week-long truce lapsed. Some 250,000 people are trapped in eastern Aleppo. In a statement, state department spokesman john Kirby said: ""The United States is suspending its participation in bilateral channels with Russia that were established to sustain the cessation of hostilities. ""Unfortunately, Russia failed to live up to its own commitments... and was also either unwilling or unable to ensure Syrian regime adherence to the arrangements to which Moscow agreed. ""Rather, Russia and the Syrian regime have chosen to pursue a military course,"" Mr Kirby said, admitting that ""this is not a decision that was taken lightly"". He said Moscow and Syrian President Bashar al-Assad's troops had been ""targeting of critical infrastructure such as hospitals, and preventing humanitarian aid from reaching civilians in need, including through the 19 September attack on a humanitarian aid convoy"". Moscow strongly denies involvement of its own or Syrian planes in the deadly aid convoy strike, and says the incident was caused by fire on the ground and not by an air strike. In response to the US suspension of the talks, Russian foreign ministry spokeswoman Maria Zakharova said: ""We regret this decision by Washington."" ""Washington simply did not fulfil the key condition of the agreement to improve the humanitarian condition around Aleppo. ""After failing to fulfil the agreements that they themselves worked out, they are trying to shift responsibility on to someone else,"" Ms Zakharova said. She also said that the US had failed to divide jihadist groups in Syria from the moderate opposition. Russia and the US were due to convene in Geneva to try to co-ordinate air strikes against jihadist groups, but American officials were told to return home. The US also said that it would withdraw personnel ""that had been dispatched in anticipation of the possible establishment of the Joint (US-Russian) Implementation Centre"". However, the two sides would keep talking about counter-terrorism operations in Syria to avoid unnecessary clashes.<br> <hr size=""2""><strong>Relationship:</strong> entailment <br> <hr size=""2""><strong>Explanation:</strong>  the us has suspended talks with russia over a cessation of hostilities in syria. the us has blamed Russia and the Syrian government for intensifying their attacks against civilians."					2						1	
